PC1,PC2,Outcome
0.42117609645209375,2.780419361395579,No
1.726741568352432,1.2180879189825486,No
0.12894187157554038,-2.499534957760294,No
0.541631772373363,-1.6996800317180687,No
-0.3768215665824651,0.09778330526772361,No
-0.3005545183130755,0.34211658179675125,No
-1.33610014851606,0.8123616574669327,No
0.5211885864378336,-2.3519552650006643,No
1.731573580787856,-0.19847425069597438,No
-1.2647095246586009,-0.11134655785358048,No
1.8226735767538627,-2.422680555889353,No
-3.071894111122482,-0.334588060244681,No
-1.007781951828714,1.249742275332942,No
1.403142183888013,2.394158224207298,No
1.5462813241524673,0.49463018576918094,Yes
4.211470603844908,2.3739937384611056,No
0.24582732344726843,1.633446639871231,No
0.44001557638883104,0.774521791479936,No
2.7871134139488123,-0.05624641313539958,No
0.9145827405007746,0.9424808892403232,No
1.1902587431759162,-3.1200184450426103,No
-1.9316881015258842,2.377157182222102,No
-1.1732837183896097,0.5480096005943246,No
6.0526412579111355,-0.4756070529571369,No
-0.526767856898883,-1.4430520064700956,No
-1.68341448983577,1.0593938504391738,Yes
-2.8237123472485117,-0.5089822662886252,No
-3.038109903349924,0.6495502427382572,Yes
1.9778026430049778,1.389835927441741,No
-1.175993445958369,-1.7748685008748393,No
3.1836499232769455,-2.097159890333592,No
3.1807621671737194,-1.531050256708513,No
-1.0579961410318601,-0.33046811539517496,Yes
-2.44369995631324,0.029548609071960903,No
-3.1023715950985182,0.11979212416929222,No
3.9044293376200727,2.0600793275766462,No
0.050207249459787814,2.787459379536628,Yes
2.606499821226292,-1.930315273584115,No
-2.0289669655366995,0.626342998857612,No
-1.4075322901375218,-1.6807040333500562,No
-0.06465232321727532,-0.9671372359439557,No
2.204179596734221,0.3036841082064151,No
1.0671829328240696,0.5176204116612422,No
-2.336881282540453,1.3864567344752066,No
5.144721305044955,0.5548610095802748,No
-0.28571389726771207,3.642484279186492,No
-0.11113390953382037,0.7408528643032122,No
0.011537363540684476,-1.02076413120219,Yes
7.466576541929016,0.5251893317794432,No
0.8464778633482072,0.8724898658936456,Yes
-1.4747190990334929,1.2047396861698894,No
6.823369416858771,0.5884698779741878,Yes
-3.463090141350064,0.7943396124782329,Yes
-2.679449825517611,0.5015866098841506,No
2.68063174740814,0.8091729050129286,No
-0.6715989292981555,-1.4916371106966948,No
0.3953257039553347,-2.285951123014294,No
-1.4007383208769448,-0.7179992930330997,Yes
0.9573074737277817,-0.3892811762790303,No
-0.4835303174111602,3.9096735435070054,No
-1.304370130254892,0.6330005794353661,No
0.8203584197136763,-1.7067177076529134,Yes
2.3148386641680965,0.4756361437468352,No
-1.2060948776151275,0.20514173753794823,No
0.847365730973793,1.5825379635741013,No
-1.051802711319315,1.5794474135067977,Yes
-0.7600364797958467,-0.7603730341499935,No
-0.2885106455714939,0.8406754391039732,No
-1.615288276276834,0.41456415517084194,No
-0.061103231516302724,1.2452645431124618,No
-1.585823973050052,-0.7420267755170478,No
-1.8801864629821314,0.5215466295181231,No
3.0667289944797433,-1.1635076395719879,No
-1.3654128762987072,1.313137115218201,No
-3.3687113282355274,0.14727132949172905,No
2.345653776251559,0.9460145589224087,No
0.9089326793420796,-0.14276900461987102,No
0.6271896553138315,1.7642451554624738,No
2.334021700371047,0.5165729895415397,No
1.0768119104610039,0.43516531621012255,No
0.04824349315774763,0.9209202161617661,No
-0.969656244473738,-1.3483438050376433,No
-1.4631438888295578,0.18246285064765005,No
2.6771900851402837,-0.5508755049561703,No
-1.5196053354188181,-0.4864803932930293,No
-2.6267709236886096,3.4024992942757204,No
-1.9556484483423842,-0.26546258793877775,No
-2.007443783337064,-0.04189277193817714,No
0.7531222010860112,-1.1972129547831103,No
-2.6973106164715754,-0.23635261727581616,No
2.9846999603090967,-1.894463872166966,No
0.2926467180756104,0.35428152947841285,No
1.4749750538222461,0.2639198043242095,No
0.3296751881992978,1.4768503471828884,No
-1.0937507549126,1.8494578102261068,No
-1.9691329824544477,0.4064276926473328,No
-3.447582364031917,2.6238870813762083,Yes
-0.11838863731315477,-0.008351287507787129,No
1.2318883054260548,1.2250640210486599,No
-0.4668776411611833,-1.0094315520020132,No
-0.2535201496794928,-1.1612511307150353,No
-2.199406447411971,0.1514861538345783,No
-3.2176501946064198,2.4971057238236587,Yes
4.8331771875528275,3.9491284325624667,No
-2.098650462706558,-0.23950189930715793,No
-1.822582542435734,1.4040971026734879,No
-1.7447765378511166,-0.042403288326680416,No
-1.7381853257407527,1.9654960633125969,Yes
-1.3800800369644488,-0.7468097679724551,No
-0.6525277499237441,-1.2424520855248158,No
-0.5706949029241356,0.6656855232220927,No
4.714437043969114,0.4929094363436978,No
7.125608969513067,-1.6183508188826987,No
0.8545623825598413,1.2815563316680791,No
1.9068040859689093,-1.385952662809144,No
7.9302953503003195,1.1232631929229873,No
-1.3097057776154244,0.6261874291630394,No
-1.6117684375400136,-0.8077881895309221,Yes
-1.0012302282215566,-0.56811446359637,No
4.699600086608899,1.3423130606660678,No
-0.3020323688587013,0.5383330004613714,No
-0.7980811961394916,-1.2882707485865466,No
-0.7004271010999226,-0.16597912054000627,No
-1.030975126481372,-2.5730996819573266,No
0.24041087938811342,0.8273514990112466,No
-1.7622653811889748,-0.033172550707066185,No
0.6362877834709294,-0.06069454673081273,No
-1.5465036050003562,0.19809246006155695,No
0.15976693057142147,-0.8143158145234727,No
-1.1074327987029784,-1.1751672354225384,Yes
0.6455463029558508,2.665249233521723,Yes
-2.1876298612336074,0.6117610521976572,No
-1.1935847006412315,0.775718881490885,No
-0.98632349373644,-2.0999480600402856,No
0.601867617478527,-2.301621101203273,No
2.4879968430880743,0.44887319914536794,Yes
1.324042285947762,3.0831698479044976,No
0.04527327949253846,0.317106610473278,No
2.654918676186281,-0.8477358035095802,No
-1.5533008306824032,-0.90581021118403,Yes
-0.11552607989999997,-1.6872863171980061,No
-0.8672094709257323,-0.8271873338232939,Yes
-1.5214859065346706,0.21185656926748225,Yes
3.7596222382492552,-0.38728779673943936,No
0.34761954042702575,-1.3298414857262095,No
1.5637452632914808,0.031819347518968505,No
-1.7212199772725167,0.9922645199435337,No
1.3683064704342665,0.12706060479815431,No
3.1229971642558247,1.1484133445371112,No
-0.8549325024362289,-0.11184723346013412,No
-1.6670299695170514,-0.8607626181941002,No
0.6444159483242518,1.0186021791513247,No
0.6770427428185206,0.7324781713198272,No
0.9313098083810157,0.3111123325397395,No
-2.310892381134301,0.3244915128447948,Yes
-1.1650390236636805,-1.3456039023140403,No
6.62223695347941,1.2264550814282875,No
-0.9557798253599536,-1.630226367118296,No
3.2059154436825517,-3.294595500293585,No
-1.2874474224082912,-0.5660897799513961,Yes
3.9888855729689925,1.700371683066725,No
-0.14656046596519479,2.0681173758084515,Yes
7.501684340934448,0.688352236565262,No
-1.6926027445358829,-0.26961500165577024,No
-1.9371638346537419,0.007329502581004484,Yes
-1.4168313947922198,-1.5530174522267945,No
-1.4110935714944521,0.4879708597267308,No
-1.2883562804359276,-0.8886901778524204,No
0.5069088805705275,1.4343856518588984,No
3.82521180150233,-1.5674558382451993,No
0.04885489166626645,-2.3595842926291013,No
-2.1187922170341977,-0.3354892902305733,No
1.5222242550603384,-0.043020972678121244,No
-1.3204475601366155,-0.6803574421400794,No
-0.6362498858130734,-1.3095055841448324,No
-0.35425831556716,-2.4705746049267536,Yes
3.3097685437550064,3.134237373898638,No
-1.2838342595280374,1.3339297567119286,No
-0.8107456570666636,-1.4175250385109153,No
-1.1897232306514423,-0.4545167646279415,No
-1.534582703882394,-0.11332540410725564,No
0.5070500307500831,0.8240404314310407,No
4.236478273855285,0.585608312804142,No
-2.170721655560251,-1.5378846770835657,No
-1.4047593663176896,0.5706575395166631,Yes
-1.9665895275328662,1.5536009925897416,No
0.8338940808738547,0.6335750109341386,No
-1.2147155475467408,-0.46876063504002996,No
3.632739786768144,-1.2276596881099904,No
-2.6079547528200147,-1.0458800805985877,Yes
-1.7518525457717813,-0.3054018062383165,No
0.13003683585873516,2.927555255328209,No
-1.0874533577192709,-0.03145519077910217,No
3.6311519411999327,0.4822818324328139,No
2.2508815332316203,1.9057580481674046,No
7.256709400916425,-0.05465753035854717,No
2.6046843173187915,0.010852113061545574,Yes
-1.9448442876617211,2.487372849432533,No
-0.7798063823594608,-0.9876905291326514,No
-2.6482540230174476,0.8184419609546998,No
0.39822960880373537,-0.8611864269845109,No
1.0910235705574012,-0.4850642085488644,No
0.05656055289256615,2.716794133055825,No
-0.8737975942180278,2.162787797768226,No
3.352932294849509,-1.6789020092978908,No
2.216238488531597,-2.2540182949272154,No
3.1310966766675197,4.321139515233562,No
0.05675886720542429,1.6156035410196357,No
1.0430496340470923,0.4874368027895333,No
-1.1412157309834172,0.2511595542060855,No
1.4365348329928127,1.2824479784268776,No
-1.3487431316203007,0.5418217247697982,Yes
-0.7294153235377591,-1.9273887574470865,No
-2.0858151946262335,-0.35269547503148896,Yes
-1.9913080046954195,2.3184792948546575,No
2.407733887908418,-4.125227747978318,No
0.20841247861340567,-0.5947368057789313,No
-2.0972722861158775,-0.20999876105384344,No
0.24672043427949877,0.6065444169646076,Yes
-1.7645705196001717,-0.23491975912477028,No
3.45571317400321,-0.908521296572843,No
-3.347755339884901,-0.12836164853293452,Yes
1.8826609267003387,1.1032563032609186,No
-2.218871059805148,-0.7752714911998191,No
-0.3172416044916547,-1.4163889869939534,No
3.4153838412988073,-0.021829123417147295,No
-3.4083551403324477,0.06752973839200119,No
-0.5946589285551295,1.0973834325799254,No
0.8057600660979596,0.11312548212379997,No
2.5393983074241424,1.163259829280169,No
0.7014367403540627,-0.24776395448671087,No
1.064922863415172,0.9119241746683295,No
1.2180633186959788,-0.4779443343824116,No
0.1828748515399674,-1.5173217798976137,No
-1.5670560346783435,-0.20297428918119972,No
-1.2674307269967022,-1.2498800267716859,No
3.873187905905436,1.6137230660451936,No
-2.0208164335248933,0.7311622115060283,No
2.1303933780300426,-0.8275672202096863,No
4.612954223354754,0.9288517500308322,No
-0.16925603744540352,1.5256031541626884,No
2.1409638569478004,-2.8065482234489307,No
0.8879287611956591,-0.17595662040401241,Yes
-2.02036176947193,-0.1362613911636063,No
2.1426114187694596,1.4646176339847308,No
-1.2303975657841542,-0.05667767895404334,No
0.48334538946035366,-0.32429877694123427,No
0.11019368383683666,-0.5263862510303232,No
-1.7792798061078976,-0.8022867254436296,Yes
0.5423338486126218,0.9128198746190574,No
1.759527335121599,3.8359350088521245,No
4.730928822938136,0.48389771948501703,No
-1.4768113369970588,-0.9087064344143035,Yes
-0.6714208800899623,0.04860253977604646,No
2.123215474576103,-3.3923408065923235,No
-0.17684827412833268,-0.6157329547042363,No
-0.9974265807748227,0.18620415584176347,No
0.3201158839891898,-1.830602294276877,No
-0.5266106383232969,-2.33031451898378,No
1.862881469057323,-0.1669024665287678,No
-0.9107884596109288,1.6399188867666141,No
-0.7967673500217896,0.5331441832774988,Yes
-1.753767396786866,0.5413183170993731,No
0.0597607590118145,0.4599147871794603,No
-0.10811706711007614,1.1983755578227233,No
-0.6526099954478233,-1.072160140252926,No
1.891688816008313,0.9253083013820184,No
1.6424248496486544,0.7247072884662227,No
-0.05759190544570205,1.1173813953308414,No
2.0883643676957266,0.35983728692822003,No
-2.4030563480599323,0.3021983929826803,No
-0.4821842560386703,-1.2004181440167683,No
-1.9526223982631004,-0.6638468170928826,No
0.6126555144733116,-2.28622218955499,No
-1.5403276474179672,-0.0561944974770137,No
-2.0167755927445357,-0.3951161468404566,No
-1.3012543207837355,0.1593107465215985,No
-0.28961062694190937,0.1651950500126601,No
0.975915099445854,-0.05105544924137781,No
-1.4385787613248637,-0.9758829762727768,No
0.3826735177328873,1.4814396883783252,No
-1.0891081447683268,0.6427213037219349,No
-2.5767680449843873,0.3193922855485099,Yes
-1.478160564274619,-1.449473522767259,No
2.354490775444463,0.07227747278653851,No
0.10503012537519048,-2.0615511195088283,No
-0.14127222002901585,-0.1479730764072131,No
-2.4378627083639888,3.1756243519933167,No
-2.6787714650127534,-0.39837619864364654,Yes
-0.7143492249961894,0.8501604495864723,No
-1.3145713171938367,-1.5276491216246084,No
1.1397204880664298,1.143982970447002,Yes
1.030734373911724,-2.073148038115453,No
-0.7733517523586748,-0.2904082090152262,Yes
-1.9829103570003719,0.4780066355493241,No
-3.0213808969363067,-0.2919625242118302,Yes
-1.8603519055265452,-0.9158825233951494,No
-1.2450123876367312,-1.7245189809063006,No
-1.83692469414826,-0.15155127629899773,No
-0.416535010762991,0.40160278557457946,No
0.9766933933775092,-0.42689251468045003,No
0.91074722574712,-1.033850613371637,No
-1.6965532924897784,-0.7068757883467516,No
-0.8126083101890235,-1.2958034316600804,Yes
2.524790274467352,-2.6856602410993284,No
-1.4541044174579838,-0.4217326095043016,No
-2.985569548567346,0.5298391402258219,No
-1.7065062586744797,2.9799881300019564,Yes
-2.506380091501286,0.03604403007268528,No
1.1297207284223074,0.6140726449369421,No
-2.622809872955612,0.9221888386593562,Yes
2.7721718897246945,1.7717104136216337,No
-0.4565676359845584,-1.391579214326994,No
-1.2638369788319481,-0.5537202691322798,No
-1.0196860126419602,-1.8310507438117563,No
4.409045812060941,0.10935576010632135,No
-1.0463869251895361,0.2805823899688185,No
2.4728375162598013,-3.1679559663835843,No
-0.9716540340451785,-1.6094499766340944,No
1.3201618519841785,1.6408702256756198,No
-1.378784897534804,0.8368149899708466,No
-0.7959402010836772,-1.3396297283861969,No
-1.3662316849246816,0.14445651482403496,No
2.1948987959658663,1.048078256449495,No
-1.853873079590019,-0.007681369981537232,No
3.7357362078553593,-0.2585019673529407,No
4.260471427926948,-3.0946007592718634,No
-0.5744444474451081,0.16269039556128376,No
1.0614370481628856,0.008824467231368762,No
-0.507461149690185,0.023034579788396726,No
-2.074669222940871,-0.6998359537706439,Yes
1.4119783456058108,-1.4684098658946279,No
-1.594893720134282,1.3845409630842038,No
2.4047112559422983,-2.3500396845904836,No
-0.24133912512206934,-0.8369446465996954,No
-0.8338263437465224,1.6078850839303125,No
7.041756811755049,-1.1269120969797946,No
1.0977725145394688,-0.23646288955386077,No
-0.3494007806900575,-0.3545419634295055,No
-1.8686875815977573,0.9586785681387122,Yes
-2.324459866831867,0.42730070119078806,Yes
-2.738352436843382,1.8625317472780574,No
5.019303423046892,0.20191327901246195,No
-2.383963291653688,2.5256508857981146,No
-1.407705109436148,-0.1518598514441469,No
0.5274374692975778,-0.008819024247933125,No
-1.8921881470503192,-0.5327699688740364,Yes
-3.1946018799131313,0.07027068099529413,Yes
1.5307813322903667,0.5847093767512855,No
1.638835084437608,-3.0976864449689154,No
6.067104915297994,0.9074295626504404,No
0.21103135085065186,1.4162786396509734,No
5.061031885188023,1.185871322411715,No
-0.08986014746442127,-1.593565541829213,No
1.6960209532176518,-3.051667841991945,No
-0.9745073904319373,0.7705698848417203,No
-0.4787409530245919,-3.1023568525929193,No
-0.09178591847149793,-0.09379338125297312,No
0.19277718707551056,-0.8238921159080117,No
1.2725897270988933,3.211638752526042,No
1.836234528236452,-0.859778047084499,Yes
-1.443242456916753,-0.18019258900311583,Yes
-2.209329490929554,0.5804007303479123,No
0.07421272532115147,-1.2017286924489594,No
-0.9018294059988688,-1.5828045749031612,Yes
-0.14748913903769637,-1.9323166093990656,Yes
-1.7244689253586303,-0.6015340883377797,No
1.5360212391217425,0.20481621689301702,No
-2.375273222308773,0.07811973571373823,Yes
1.4186883012604798,0.1340754045042501,No
4.861701492427509,0.630646026617629,No
1.1268445505581506,-0.5368607803427528,No
1.6128108071015277,-0.5998930893735903,No
4.020275965189273,-0.4053893387351479,No
-0.8397413174104345,0.3632363232016126,No
-0.4881568110151862,-0.20034805632922523,No
1.7080318841971216,2.6790933255135054,No
0.6004668540284575,1.046910062590014,No
-1.348721367301574,0.20726552929793102,Yes
-1.2612326751328595,-0.728926563991734,No
0.9412621600172654,-1.4674282444745492,No
-0.047384125286328176,0.11946878583392335,No
-3.33858286431097,-0.052123581776946516,Yes
0.01863388419230442,-1.6671531190724524,No
0.4611431332456306,0.5541716929435518,No
-2.139358397308848,-0.7612508294229022,No
-1.0280291621317295,0.08678076499562506,No
0.7828202040787525,0.3356255282390502,No
-3.0048033629428677,0.5344222438584058,Yes
0.19134862259061258,-0.7851919473837671,No
0.8461019243753334,-2.355692186322256,No
5.353301246747134,-0.08876996866169401,No
1.3807134489140676,0.08110116963787678,No
2.1315172642897307,-0.09254601450899165,No
-1.0699662464307438,-2.0431190802575423,Yes
-2.341367131180554,0.5407501511191231,No
-0.7413545693903024,-1.254135423157388,No
0.03406253387274792,-1.120295756480984,No
5.702185839480912,-0.04269647576734395,No
-1.4488452676879262,0.4160270192145152,No
-1.0770120533259413,2.4255433880262847,No
-3.0945950572821554,2.0048920799840237,No
6.0638547502649,-0.7641757470501132,No
-1.4756455928148182,0.6041307903918528,No
-1.8227871557758077,0.5801233262991672,Yes
-2.7325948633505477,0.07031525709416622,Yes
-1.24062815824573,0.21952220395974975,No
-1.3153929272877471,-0.41889804814199166,Yes
-1.3092281952442955,-0.5697295681183412,No
0.7016070368890123,2.351749959831534,No
-1.8065950655759473,0.302220055201398,No
-0.5823187434249345,-2.0227112357806525,No
-3.033477455894105,-0.38541560684051274,No
-0.3123034066704004,-0.46485348950849104,No
0.9016728735716254,-2.647050663337159,No
-2.3658840977496824,-0.568810088879639,No
0.9589484253109305,-0.3596482475679184,No
1.5177344828115416,-3.3667977248755294,No
-0.6911200092843925,-1.879934009926493,No
-1.084935975859449,0.9353790316771765,No
-2.1578077714941677,0.1026171446833844,Yes
-2.4322184253592485,0.2110120685504463,No
2.1425772419150015,-3.092414514678089,No
-2.5050907460646794,2.690305624571016,No
-1.1271177915093427,-0.8777849397244566,No
-0.6054995902662965,-0.44354946382189336,No
-2.8407331817697448,1.5255662158463192,No
2.733487924445042,1.709650619371634,No
0.8292964294482315,0.9823258803171911,No
-1.4339676194444027,-1.2260659544391626,Yes
-2.3027157431957073,-0.057442118038631654,No
1.7533785750612152,0.7405288424324782,No
-1.5389487705864906,0.105924102246511,No
2.690672324481926,1.4602432084562962,No
1.5551785141193497,3.0029959278996636,No
2.0814523908426317,-0.8732272714692956,No
-0.663778299013599,-1.1207247581375201,No
-2.0833600055619055,-0.08461364828010177,No
-3.1723350629860123,0.005925452416449,Yes
0.5837333648653369,1.2297285446348318,Yes
-2.728558869057296,0.11617941076433849,No
-2.2735271892449163,0.38837082188988414,No
-1.7193959823352856,2.165157545494719,No
-0.23158091484512397,2.461396326084197,No
-0.15213855075594734,1.5074937386637264,No
-0.36885793471587963,-1.5304469116191493,No
-1.1507791114383161,2.399499453435576,No
-2.3633331171890304,-0.5159599399774457,No
1.7173641991445916,0.765060589166396,No
1.3112803599317386,0.620599962932803,No
-1.8460154658214503,-1.1283281825569078,Yes
2.8100781658172056,1.055348137349286,No
0.27135671298821495,0.2065501729649387,No
0.1576936293770699,-0.9957459481391921,Yes
0.6785448916906321,0.22661640137342426,No
0.3570710169977553,0.09365210955971637,No
1.3693237836013845,0.4137180471859241,No
1.15931801286462,-0.790951901132055,No
3.482555796289778,2.079415656767642,No
2.241196308636225,-2.0341082735778393,No
4.995314124538641,-0.22067880233355358,No
0.00032534722094915803,-2.6426793370654793,No
0.5392396287862254,2.7584666064735037,No
4.446238147595667,-0.47123538151777933,No
-1.0781493135127767,-1.59867099878405,No
-0.4303303345588228,0.31888654272414846,Yes
0.9900729565931038,-1.4378968218085684,No
-0.9115867144841755,-1.8714314056187673,No
-0.9670402757029842,0.07627281461620629,No
4.999249734905126,-1.3290265955876521,No
0.8592361536668951,1.9400986408263694,No
-2.881975953147008,-0.5702995438273519,No
-1.361854427492023,-1.5152892046966713,Yes
-0.7659043130751744,-0.4287480448683891,No
-0.6240716295032434,-0.8914005432145585,No
-2.2369791466371356,0.6246404348102264,No
0.39889570542653985,-1.2437361093012516,No
2.7256809979714984,-3.047353802447088,No
-1.6829951446138407,2.04538079189938,No
-0.12776368452208847,-0.03526361937193831,No
-2.130205463995612,-0.08169227377470421,No
-0.22840064883415143,-0.9695742481742475,No
-1.204977237766005,-1.6657331478726956,No
0.7430722421569257,0.8719115527199871,No
-1.9341907870683215,-1.9822630734788205,No
-1.6558117189690411,-1.3114401969544753,No
6.0913978070395,-0.12167668161743576,No
0.6109472429106082,1.2122850891383425,Yes
-1.04330188167617,3.169888595032323,No
0.07707035185588072,0.24412419141681857,No
-2.6218870634835847,0.8032641675143001,No
-0.27453986529642166,-1.150601552947063,Yes
-0.5949798358933659,2.2536630042455252,No
2.9426717428095603,-3.407081115691855,Yes
1.0614295658955233,0.25761525891443376,No
-1.0044626232079095,0.060752838005532245,No
-2.2094952626179203,0.17520260174018526,No
-0.5007021922192358,-0.3061197395878807,No
-1.2649393730285818,-0.40989203973647376,Yes
-1.3380186378762247,-0.23393016749600448,No
0.18324233521950598,-2.492347538680518,No
-1.8465127290844954,0.8362084064696648,No
-1.2874873848620905,0.4461873531767384,No
2.124346004597251,-0.46070849914019096,No
-1.039294369348633,-0.24264725802660275,No
-1.9947830540941138,-0.005690998851604288,No
-1.8896801730942638,1.5735724491110885,No
0.2915346322261534,2.880202544800978,No
-1.1736202138819836,-0.700294828726551,No
5.6108512734072775,0.4222374159748431,No
-3.148896704575796,1.828913843954954,Yes
-2.9061017508834186,-0.5287607550997265,No
-0.2489666325072184,-0.0565764010910281,No
2.3600198601705156,-2.590649305994744,No
-2.8547567685798896,-0.5294047619209619,Yes
1.9465741087239357,0.1365015662212815,No
-1.2954071051342566,-0.9489100341018459,Yes
4.288094157868859,-0.45939840162879075,No
0.02012361459055306,0.5364116734301242,No
-0.593618142894104,3.3308023406303473,No
8.284849106164875,-1.2589678587952344,Yes
-1.5854109120256792,-0.9276599634059179,No
-0.7048295563231561,-1.7582111826966689,No
-1.83133778121387,-0.7228551980896082,Yes
-1.3831761756975263,-0.6151769994321088,No
1.8986106230681612,1.1649152485954624,No
-1.3286009580324258,-1.7720031736605026,No
-1.6247930406130064,0.9371263693468039,No
-2.387005890491792,-0.7651062586463931,No
1.1683041326863663,0.68790581902146,No
-0.522071848942813,-0.4203104573009736,No
-1.5791801382375614,0.2544840224546814,No
1.8254485148257085,1.0422860185119849,Yes
1.0447057726828888,-0.06246802156903764,Yes
1.240205105844708,-0.2632050709084182,No
0.8603739867128294,1.1701292195545636,No
1.0449476083780924,1.4563285332511742,No
0.23357821965164707,2.8598713901154205,No
-2.0933239007830626,0.637611220160959,No
-0.8354279649063869,1.25804067766788,Yes
-3.060072308222192,-0.45019530946797615,No
5.218994347029406,-0.10157769169834846,No
-0.2239456272526982,-2.1613257969229767,No
-2.105141071285552,-0.8009953268413139,No
0.10958190362199796,2.955349930382206,No
-1.5470521299572588,0.02478922079737707,No
2.5959265800241123,1.692998869004169,No
-1.0785891337869948,-0.7448398843766013,No
-1.1483684678052781,-1.2460810994932678,No
1.8613072847248453,-2.180468905766005,No
0.7908916048830752,-2.1297320868336294,No
-0.8763260024567493,-1.0708721290464989,No
2.6738644345978666,0.08313474657610623,No
-1.3471546282582318,-1.1324483897105089,No
-1.777622752712645,0.1165046185494512,No
-1.7846126447089863,1.7225531038893152,No
-1.364511593259478,1.5508945187915708,No
-1.6228418618413896,-0.8077598130802603,No
-1.538611441668531,2.298981878754147,No
-1.6216770026715068,0.6536476827505495,No
3.6780818871198586,3.587441205793862,No
-0.05253532079930125,1.4953550322935076,Yes
-2.30848257813931,-0.19687959243607286,No
-1.685454532772911,0.09695225863975707,No
-1.2415789151779608,-0.6163730910808874,No
-1.791363904020899,1.3265413496013883,No
0.40125698606677734,0.7201620492304603,No
-1.928867462043597,0.4776804997365106,No
-0.15524584681121145,-1.1957906146029567,No
-1.4551091608491928,0.34460351132846556,No
-1.9726452281532858,-0.13061588160792523,Yes
1.5786016993357401,-2.8430590250449463,No
2.2974472827094936,0.7756321760687597,No
-1.4699547886727233,-0.5263566768873621,No
4.262071816354207,-1.288119026668308,No
-0.3794047721575997,-1.2397570150935138,No
0.6827431859798114,3.0674925894812497,No
0.33480487060406255,-0.1574830512880198,No
6.1294430403524816,-0.4354423311064776,No
-0.17762320263833267,-1.734258204027395,No
-1.66834787197326,-0.5972178705464847,No
-2.645694716826193,2.007621913188496,Yes
-1.7737273763199237,-0.06270521906827654,No
-0.20957081438395558,0.2818866133506224,No
-1.5870647897418613,-0.356287927839238,No
-1.8615679176778075,-2.1999904536287676,Yes
-1.6481994568358063,0.5260634347178558,No
-2.656409284123569,0.12173997799863734,Yes
-3.3097176148700154,1.0129784884642081,Yes
1.727794622786419,2.055467187546978,No
-1.5497281015339994,-0.04506501254299336,No
